(CET) 26/03/2023 01:50:40 | 1008145667622969397 | queue_command_def -> ['wind rose digi hole', None, True, False, True]
(CET) 26/03/2023 01:50:40 | 1008145667622969397 | search_command_def -> ['wind rose digi hole', 'short', False, True]
(CET) 26/03/2023 01:50:53 | 1008145667622969397 | play_def -> [None, False]
(CET) 26/03/2023 01:50:53 | 1008145667622969397 | join_def -> [None, True]
(CET) 26/03/2023 01:50:56 | 1008145667622969397 | volume_command_def -> [100.0, False, True]
(CET) 26/03/2023 01:55:02 | 1008145667622969397 | Command (show) was requested by (Tomer27cz#4272) -- (options: [None, False])
(CET) 26/03/2023 01:55:02 | 1008145667622969397 | show_def -> [None, False]
(CET) 26/03/2023 01:55:04 | 1008145667622969397 | play_def -> ['next', False]
(CET) 26/03/2023 02:04:00 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 02:04:00 | no guild | Loaded radio.json
(CET) 26/03/2023 02:04:00 | no guild | Loaded languages.json
(CET) 26/03/2023 02:04:00 | no guild | Loaded other.json
(CET) 26/03/2023 02:04:00 | no guild | Bot class initialized
(CET) 26/03/2023 02:04:00 | no guild | Loaded guilds.json
(CET) 26/03/2023 02:04:00 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 02:04:03 | no guild | Trying to sync commands
(CET) 26/03/2023 02:04:03 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 02:04:03 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 02:06:35 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 02:06:35 | no guild | Loaded radio.json
(CET) 26/03/2023 02:06:35 | no guild | Loaded languages.json
(CET) 26/03/2023 02:06:35 | no guild | Loaded other.json
(CET) 26/03/2023 02:06:35 | no guild | Bot class initialized
(CET) 26/03/2023 02:06:35 | no guild | Loaded guilds.json
(CET) 26/03/2023 02:06:35 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 02:06:38 | no guild | Trying to sync commands
(CET) 26/03/2023 02:06:38 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 02:06:38 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 02:13:03 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 02:13:03 | no guild | Loaded radio.json
(CET) 26/03/2023 02:13:03 | no guild | Loaded languages.json
(CET) 26/03/2023 02:13:03 | no guild | Loaded other.json
(CET) 26/03/2023 02:13:03 | no guild | Bot class initialized
(CET) 26/03/2023 02:13:03 | no guild | Loaded guilds.json
(CET) 26/03/2023 02:13:03 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 02:13:06 | no guild | Trying to sync commands
(CET) 26/03/2023 02:13:07 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 02:13:07 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 02:14:00 | 892403162315644928 | Joined guild pog with 6 members and 2 voice channels
(CET) 26/03/2023 10:50:54 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 10:50:54 | no guild | Loaded radio.json
(CET) 26/03/2023 10:50:54 | no guild | Loaded languages.json
(CET) 26/03/2023 10:50:54 | no guild | Loaded other.json
(CET) 26/03/2023 10:50:54 | no guild | Bot class initialized
(CET) 26/03/2023 10:50:54 | no guild | Loaded guilds.json
(CET) 26/03/2023 10:50:54 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 10:50:57 | no guild | Trying to sync commands
(CET) 26/03/2023 10:50:58 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 10:50:58 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 10:51:37 | 1008145667622969397 | Command (play) was requested by (Tomer27cz#4272) -- (options: ['test drive'])
(CET) 26/03/2023 10:51:37 | 1008145667622969397 | play_def -> ['test drive', False]
(CET) 26/03/2023 10:51:46 | 1008145667622969397 | Command (play) was requested by (Tomer27cz#4272) -- (options: ['test drive'])
(CET) 26/03/2023 10:51:46 | 1008145667622969397 | play_def -> ['test drive', False]
(CET) 26/03/2023 10:51:46 | 1008145667622969397 | queue_command_def -> ['test drive', None, True, False, True]
(CET) 26/03/2023 10:51:46 | 1008145667622969397 | search_command_def -> ['test drive', 'short', False, True]
(CET) 26/03/2023 10:51:55 | 1008145667622969397 | play_def -> [None, False]
(CET) 26/03/2023 10:51:55 | 1008145667622969397 | join_def -> [None, True]
(CET) 26/03/2023 10:51:58 | 1008145667622969397 | volume_command_def -> [100.0, False, True]
(CET) 26/03/2023 10:52:40 | 1008145667622969397 | Command (next) was requested by (Tomer27cz#4272) -- (options: [False])
(CET) 26/03/2023 10:52:40 | 1008145667622969397 | next_up_def -> ['https://www.youtube.com/watch?v=IpPIK4T068s', False]
(CET) 26/03/2023 10:52:40 | 1008145667622969397 | queue_command_def -> ['https://www.youtube.com/watch?v=IpPIK4T068s', 0, True, True, False]
(CET) 26/03/2023 10:52:57 | 1008145667622969397 | Command (next) was requested by (Tomer27cz#4272) -- (options: [False])
(CET) 26/03/2023 10:52:57 | 1008145667622969397 | next_up_def -> ['https://www.youtube.com/watch?v=IpPIK4T068s', False]
(CET) 26/03/2023 10:52:57 | 1008145667622969397 | queue_command_def -> ['https://www.youtube.com/watch?v=IpPIK4T068s', 0, True, True, False]
(CET) 26/03/2023 10:53:00 | 1008145667622969397 | Command (next) was requested by (Tomer27cz#4272) -- (options: [False])
(CET) 26/03/2023 10:53:00 | 1008145667622969397 | next_up_def -> ['https://www.youtube.com/watch?v=IpPIK4T068s', False]
(CET) 26/03/2023 10:53:00 | 1008145667622969397 | queue_command_def -> ['https://www.youtube.com/watch?v=IpPIK4T068s', 0, True, True, False]
(CET) 26/03/2023 10:53:09 | 1008145667622969397 | Command (show) was requested by (Tomer27cz#4272) -- (options: ['medium', False])
(CET) 26/03/2023 10:53:09 | 1008145667622969397 | show_def -> ['medium', False]
(CET) 26/03/2023 10:53:29 | 1008145667622969397 | Command (show) was requested by (Tomer27cz#4272) -- (options: ['short', False])
(CET) 26/03/2023 10:53:29 | 1008145667622969397 | show_def -> ['short', False]
(CET) 26/03/2023 10:53:36 | 1008145667622969397 | Command (show) was requested by (Tomer27cz#4272) -- (options: ['long', False])
(CET) 26/03/2023 10:53:36 | 1008145667622969397 | show_def -> ['long', False]
(CET) 26/03/2023 10:54:24 | 1008145667622969397 | play_def -> ['next', False]
(CET) 26/03/2023 10:54:24 | 1008145667622969397 | join_def -> [None, True]
(CET) 26/03/2023 12:22:51 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:22:51 | no guild | Loaded radio.json
(CET) 26/03/2023 12:22:51 | no guild | Loaded languages.json
(CET) 26/03/2023 12:22:51 | no guild | Loaded other.json
(CET) 26/03/2023 12:22:51 | no guild | Bot class initialized
(CET) 26/03/2023 12:23:20 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:23:20 | no guild | Loaded radio.json
(CET) 26/03/2023 12:23:20 | no guild | Loaded languages.json
(CET) 26/03/2023 12:23:20 | no guild | Loaded other.json
(CET) 26/03/2023 12:23:20 | no guild | Bot class initialized
(CET) 26/03/2023 12:23:33 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:23:33 | no guild | Loaded radio.json
(CET) 26/03/2023 12:23:33 | no guild | Loaded languages.json
(CET) 26/03/2023 12:23:33 | no guild | Loaded other.json
(CET) 26/03/2023 12:23:33 | no guild | Bot class initialized
(CET) 26/03/2023 12:23:52 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:23:52 | no guild | Loaded radio.json
(CET) 26/03/2023 12:23:52 | no guild | Loaded languages.json
(CET) 26/03/2023 12:23:52 | no guild | Loaded other.json
(CET) 26/03/2023 12:23:52 | no guild | Bot class initialized
(CET) 26/03/2023 12:27:14 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:27:14 | no guild | Loaded radio.json
(CET) 26/03/2023 12:27:14 | no guild | Loaded languages.json
(CET) 26/03/2023 12:27:14 | no guild | Loaded other.json
(CET) 26/03/2023 12:27:14 | no guild | Bot class initialized
(CET) 26/03/2023 12:27:50 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:27:50 | no guild | Loaded radio.json
(CET) 26/03/2023 12:27:50 | no guild | Loaded languages.json
(CET) 26/03/2023 12:27:50 | no guild | Loaded other.json
(CET) 26/03/2023 12:27:50 | no guild | Bot class initialized
(CET) 26/03/2023 12:27:50 | no guild | Building new guilds.json ...
(CET) 26/03/2023 12:29:43 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:29:43 | no guild | Loaded radio.json
(CET) 26/03/2023 12:29:43 | no guild | Loaded languages.json
(CET) 26/03/2023 12:29:43 | no guild | Loaded other.json
(CET) 26/03/2023 12:29:43 | no guild | Bot class initialized
(CET) 26/03/2023 12:29:43 | no guild | Loaded guilds.json
(CET) 26/03/2023 12:29:43 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 12:29:46 | no guild | Trying to sync commands
(CET) 26/03/2023 12:29:46 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 12:29:46 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 12:30:03 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['guilds.json'])
(CET) 26/03/2023 12:30:03 | 1008145667622969397 | log_command_def -> ['guilds.json']
(CET) 26/03/2023 12:30:15 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['guilds.json'])
(CET) 26/03/2023 12:30:15 | 1008145667622969397 | log_command_def -> ['guilds.json']
(CET) 26/03/2023 12:32:34 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:32:34 | no guild | Loaded radio.json
(CET) 26/03/2023 12:32:34 | no guild | Loaded languages.json
(CET) 26/03/2023 12:32:34 | no guild | Loaded other.json
(CET) 26/03/2023 12:32:34 | no guild | Bot class initialized
(CET) 26/03/2023 12:32:34 | no guild | Loaded guilds.json
(CET) 26/03/2023 12:32:34 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 12:32:37 | no guild | Trying to sync commands
(CET) 26/03/2023 12:32:37 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 12:32:37 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 12:32:42 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['log.txt'])
(CET) 26/03/2023 12:32:42 | 1008145667622969397 | log_command_def -> ['log.txt']
(CET) 26/03/2023 12:32:43 | 1008145667622969397 | Hybrid command raised an error: Command 'zz_log' raised an exception: TypeError: Object of type Guild is not JSON serializable
(CET) 26/03/2023 12:33:43 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:33:43 | no guild | Loaded radio.json
(CET) 26/03/2023 12:33:43 | no guild | Loaded languages.json
(CET) 26/03/2023 12:33:43 | no guild | Loaded other.json
(CET) 26/03/2023 12:33:43 | no guild | Bot class initialized
(CET) 26/03/2023 12:35:59 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:35:59 | no guild | Loaded radio.json
(CET) 26/03/2023 12:35:59 | no guild | Loaded languages.json
(CET) 26/03/2023 12:35:59 | no guild | Loaded other.json
(CET) 26/03/2023 12:35:59 | no guild | Bot class initialized
(CET) 26/03/2023 12:36:25 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:36:25 | no guild | Loaded radio.json
(CET) 26/03/2023 12:36:25 | no guild | Loaded languages.json
(CET) 26/03/2023 12:36:25 | no guild | Loaded other.json
(CET) 26/03/2023 12:36:25 | no guild | Bot class initialized
(CET) 26/03/2023 12:36:25 | no guild | Building new guilds.json ...
(CET) 26/03/2023 12:36:42 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:36:42 | no guild | Loaded radio.json
(CET) 26/03/2023 12:36:42 | no guild | Loaded languages.json
(CET) 26/03/2023 12:36:42 | no guild | Loaded other.json
(CET) 26/03/2023 12:36:42 | no guild | Bot class initialized
(CET) 26/03/2023 12:36:42 | no guild | Loaded guilds.json
(CET) 26/03/2023 12:36:42 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 12:36:45 | no guild | Trying to sync commands
(CET) 26/03/2023 12:36:46 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 12:36:46 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 12:36:49 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['guilds.json'])
(CET) 26/03/2023 12:36:49 | 1008145667622969397 | log_command_def -> ['guilds.json']
(CET) 26/03/2023 12:36:50 | 1008145667622969397 | Hybrid command raised an error: Command 'zz_log' raised an exception: TypeError: Object of type Member is not JSON serializable
(CET) 26/03/2023 12:42:55 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:42:55 | no guild | Loaded radio.json
(CET) 26/03/2023 12:42:55 | no guild | Loaded languages.json
(CET) 26/03/2023 12:42:55 | no guild | Loaded other.json
(CET) 26/03/2023 12:42:55 | no guild | Bot class initialized
(CET) 26/03/2023 12:42:55 | no guild | Building new guilds.json ...
(CET) 26/03/2023 12:43:49 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:43:49 | no guild | Loaded radio.json
(CET) 26/03/2023 12:43:49 | no guild | Loaded languages.json
(CET) 26/03/2023 12:43:49 | no guild | Loaded other.json
(CET) 26/03/2023 12:43:49 | no guild | Bot class initialized
(CET) 26/03/2023 12:43:49 | no guild | Building new guilds.json ...
(CET) 26/03/2023 12:44:00 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:44:00 | no guild | Loaded radio.json
(CET) 26/03/2023 12:44:00 | no guild | Loaded languages.json
(CET) 26/03/2023 12:44:00 | no guild | Loaded other.json
(CET) 26/03/2023 12:44:00 | no guild | Bot class initialized
(CET) 26/03/2023 12:44:00 | no guild | Loaded guilds.json
(CET) 26/03/2023 12:44:00 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 12:44:03 | no guild | Trying to sync commands
(CET) 26/03/2023 12:44:03 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 12:44:03 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 12:44:08 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['log.txt'])
(CET) 26/03/2023 12:44:08 | 1008145667622969397 | log_command_def -> ['log.txt']
(CET) 26/03/2023 12:44:08 | 1008145667622969397 | Hybrid command raised an error: Command 'zz_log' raised an exception: TypeError: Object of type datetime is not JSON serializable
(CET) 26/03/2023 12:48:56 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:48:56 | no guild | Loaded radio.json
(CET) 26/03/2023 12:48:56 | no guild | Loaded languages.json
(CET) 26/03/2023 12:48:56 | no guild | Loaded other.json
(CET) 26/03/2023 12:48:56 | no guild | Bot class initialized
(CET) 26/03/2023 12:49:03 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:49:03 | no guild | Loaded radio.json
(CET) 26/03/2023 12:49:03 | no guild | Loaded languages.json
(CET) 26/03/2023 12:49:03 | no guild | Loaded other.json
(CET) 26/03/2023 12:49:03 | no guild | Bot class initialized
(CET) 26/03/2023 12:49:03 | no guild | Building new guilds.json ...
(CET) 26/03/2023 12:49:09 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:49:09 | no guild | Loaded radio.json
(CET) 26/03/2023 12:49:09 | no guild | Loaded languages.json
(CET) 26/03/2023 12:49:09 | no guild | Loaded other.json
(CET) 26/03/2023 12:49:09 | no guild | Bot class initialized
(CET) 26/03/2023 12:49:09 | no guild | Loaded guilds.json
(CET) 26/03/2023 12:49:09 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 12:49:12 | no guild | Trying to sync commands
(CET) 26/03/2023 12:49:12 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 12:49:12 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 12:49:17 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['guilds.json'])
(CET) 26/03/2023 12:49:17 | 1008145667622969397 | log_command_def -> ['guilds.json']
(CET) 26/03/2023 12:50:04 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 12:50:04 | no guild | Loaded radio.json
(CET) 26/03/2023 12:50:04 | no guild | Loaded languages.json
(CET) 26/03/2023 12:50:04 | no guild | Loaded other.json
(CET) 26/03/2023 12:50:04 | no guild | Bot class initialized
(CET) 26/03/2023 12:50:04 | no guild | Loaded guilds.json
(CET) 26/03/2023 12:50:04 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 12:50:07 | no guild | Trying to sync commands
(CET) 26/03/2023 12:50:08 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 12:50:08 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 12:50:12 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['guilds.json'])
(CET) 26/03/2023 12:50:12 | 1008145667622969397 | log_command_def -> ['guilds.json']
(CET) 26/03/2023 15:33:24 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 15:33:24 | no guild | Loaded radio.json
(CET) 26/03/2023 15:33:24 | no guild | Loaded languages.json
(CET) 26/03/2023 15:33:24 | no guild | Loaded other.json
(CET) 26/03/2023 15:33:24 | no guild | Bot class initialized
(CET) 26/03/2023 15:33:24 | no guild | Loaded guilds.json
(CET) 26/03/2023 15:33:24 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 15:33:25 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 15:33:25 | no guild | Loaded radio.json
(CET) 26/03/2023 15:33:25 | no guild | Loaded languages.json
(CET) 26/03/2023 15:33:25 | no guild | Loaded other.json
(CET) 26/03/2023 15:33:25 | no guild | Bot class initialized
(CET) 26/03/2023 15:33:25 | no guild | Loaded guilds.json
(CET) 26/03/2023 15:33:25 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 15:34:41 | no guild | Trying to sync commands
(CET) 26/03/2023 15:34:42 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 15:34:42 | no guild | Loaded radio.json
(CET) 26/03/2023 15:34:42 | no guild | Loaded languages.json
(CET) 26/03/2023 15:34:42 | no guild | Loaded other.json
(CET) 26/03/2023 15:34:42 | no guild | Bot class initialized
(CET) 26/03/2023 15:34:42 | no guild | Loaded guilds.json
(CET) 26/03/2023 15:34:42 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 15:34:45 | no guild | Trying to sync commands
(CET) 26/03/2023 15:34:51 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 15:34:51 | no guild | Loaded radio.json
(CET) 26/03/2023 15:34:51 | no guild | Loaded languages.json
(CET) 26/03/2023 15:34:51 | no guild | Loaded other.json
(CET) 26/03/2023 15:34:51 | no guild | Bot class initialized
(CET) 26/03/2023 15:34:51 | no guild | Loaded guilds.json
(CET) 26/03/2023 15:34:51 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 15:35:00 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 15:35:00 | no guild | Loaded radio.json
(CET) 26/03/2023 15:35:00 | no guild | Loaded languages.json
(CET) 26/03/2023 15:35:00 | no guild | Loaded other.json
(CET) 26/03/2023 15:35:00 | no guild | Bot class initialized
(CET) 26/03/2023 15:35:00 | no guild | Loaded guilds.json
(CET) 26/03/2023 15:35:00 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 15:35:03 | no guild | Trying to sync commands
(CET) 26/03/2023 15:36:00 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 15:36:00 | no guild | Loaded radio.json
(CET) 26/03/2023 15:36:00 | no guild | Loaded languages.json
(CET) 26/03/2023 15:36:00 | no guild | Loaded other.json
(CET) 26/03/2023 15:36:00 | no guild | Bot class initialized
(CET) 26/03/2023 15:36:00 | no guild | Loaded guilds.json
(CET) 26/03/2023 15:36:00 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 15:36:03 | no guild | Trying to sync commands
(CET) 26/03/2023 15:36:41 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 15:36:41 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 15:37:59 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 15:37:59 | no guild | Loaded radio.json
(CET) 26/03/2023 15:37:59 | no guild | Loaded languages.json
(CET) 26/03/2023 15:37:59 | no guild | Loaded other.json
(CET) 26/03/2023 15:37:59 | no guild | Bot class initialized
(CET) 26/03/2023 15:37:59 | no guild | Loaded guilds.json
(CET) 26/03/2023 15:37:59 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:07:32 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:07:32 | no guild | Loaded radio.json
(CET) 26/03/2023 16:07:32 | no guild | Loaded languages.json
(CET) 26/03/2023 16:07:32 | no guild | Loaded other.json
(CET) 26/03/2023 16:07:32 | no guild | Bot class initialized
(CET) 26/03/2023 16:07:32 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:07:32 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:08:50 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:08:50 | no guild | Loaded radio.json
(CET) 26/03/2023 16:08:50 | no guild | Loaded languages.json
(CET) 26/03/2023 16:08:50 | no guild | Loaded other.json
(CET) 26/03/2023 16:08:50 | no guild | Bot class initialized
(CET) 26/03/2023 16:08:50 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:08:50 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:08:53 | no guild | Trying to sync commands
(CET) 26/03/2023 16:08:54 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 16:08:54 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 16:09:26 | 1008145667622969397 | Command (zz_log) was requested by (Tomer27cz#4272) -- (options: ['log.txt'])
(CET) 26/03/2023 16:09:26 | 1008145667622969397 | log_command_def -> ['log.txt']
(CET) 26/03/2023 16:09:51 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:09:51 | no guild | Loaded radio.json
(CET) 26/03/2023 16:09:51 | no guild | Loaded languages.json
(CET) 26/03/2023 16:09:51 | no guild | Loaded other.json
(CET) 26/03/2023 16:09:51 | no guild | Bot class initialized
(CET) 26/03/2023 16:09:51 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:09:51 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:09:54 | no guild | Trying to sync commands
(CET) 26/03/2023 16:09:54 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 16:09:54 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 16:22:23 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:22:23 | no guild | Loaded radio.json
(CET) 26/03/2023 16:22:23 | no guild | Loaded languages.json
(CET) 26/03/2023 16:22:23 | no guild | Loaded other.json
(CET) 26/03/2023 16:22:23 | no guild | Bot class initialized
(CET) 26/03/2023 16:22:23 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:22:23 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:22:26 | no guild | Trying to sync commands
(CET) 26/03/2023 16:22:26 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 16:22:26 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 16:30:59 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:30:59 | no guild | Loaded radio.json
(CET) 26/03/2023 16:30:59 | no guild | Loaded languages.json
(CET) 26/03/2023 16:30:59 | no guild | Loaded other.json
(CET) 26/03/2023 16:30:59 | no guild | Bot class initialized
(CET) 26/03/2023 16:30:59 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:30:59 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:31:50 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:31:50 | no guild | Loaded radio.json
(CET) 26/03/2023 16:31:50 | no guild | Loaded languages.json
(CET) 26/03/2023 16:31:50 | no guild | Loaded other.json
(CET) 26/03/2023 16:31:50 | no guild | Bot class initialized
(CET) 26/03/2023 16:31:50 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:31:50 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:32:45 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:32:45 | no guild | Loaded radio.json
(CET) 26/03/2023 16:32:45 | no guild | Loaded languages.json
(CET) 26/03/2023 16:32:45 | no guild | Loaded other.json
(CET) 26/03/2023 16:32:45 | no guild | Bot class initialized
(CET) 26/03/2023 16:32:45 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:32:45 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:32:48 | no guild | Trying to sync commands
(CET) 26/03/2023 16:32:48 | no guild | Synced slash commands for Testing Bot#3465
(CET) 26/03/2023 16:32:48 | no guild | Logged in as:
Testing Bot
1009574748302356581
(CET) 26/03/2023 16:35:31 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:35:31 | no guild | Loaded radio.json
(CET) 26/03/2023 16:35:31 | no guild | Loaded languages.json
(CET) 26/03/2023 16:35:31 | no guild | Loaded other.json
(CET) 26/03/2023 16:35:31 | no guild | Bot class initialized
(CET) 26/03/2023 16:35:31 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:35:31 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 16:36:37 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 16:36:37 | no guild | Loaded radio.json
(CET) 26/03/2023 16:36:37 | no guild | Loaded languages.json
(CET) 26/03/2023 16:36:37 | no guild | Loaded other.json
(CET) 26/03/2023 16:36:37 | no guild | Bot class initialized
(CET) 26/03/2023 16:36:37 | no guild | Loaded guilds.json
(CET) 26/03/2023 16:36:37 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 17:26:16 | no guild | --------------------------------------- NEW / REBOOTED ----------------------------------------
(CET) 26/03/2023 17:26:16 | no guild | Loaded radio.json
(CET) 26/03/2023 17:26:16 | no guild | Loaded languages.json
(CET) 26/03/2023 17:26:16 | no guild | Loaded other.json
(CET) 26/03/2023 17:26:16 | no guild | Bot class initialized
(CET) 26/03/2023 17:26:16 | no guild | Loaded guilds.json
(CET) 26/03/2023 17:26:16 | no guild | Loaded sound_effects folder
(CET) 26/03/2023 17:26:19 | no guild | Trying to sync commands
(CET) 26/03/2023 17:26:19 | no guild | Synced slash commands for Testing Bot#3465
